File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./Code/keepassxc-develop/src/sshagent/BinaryStream.h,40,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    bool read(quint8& i);,eb73c35b8696640668087a373c01142ba86696bc8543892ff93a7221ff9cdc93,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/BinaryStream.h,54,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    bool read(char* ptr, qint64 len);",8677cfef17166d23950666048fc5875b630a1e2bfc7af9a2c56f766ed51d21fd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/OpenSSHKey.cpp,237,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        if (!stream.read(magic)) {,050df125c57da98454f5877b4ab6cf6359a54c3f3432f6585cf82b8f00d754dd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/OpenSSHKey.cpp,252,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        stream.read(numberOfKeys);,05e8476e1de41e4bbc569bb21c34f042bf99391194e35816ec49db84a0e5eb96,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/OpenSSHKey.cpp,336,26,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            optionStream.read(rounds);,6f9474968dadf814aaea3560da6ddce56c44b5c54999ebb4bf35a31ed5a16ec0,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/OpenSSHKey.cpp,416,19,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        keyStream.read(checkInt1);,db3d8dbce285ca452dc07b1d365014ec28882b12ae2e660dc741db9b9fe2ea83,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/OpenSSHKey.cpp,417,19,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        keyStream.read(checkInt2);,c71c3b4217d94238f771c5a4334de939cdfc1957270da4d4a663c7b9c63ef625,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/OpenSSHKey.cpp,449,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            if (!in.read(i)) {,34d49ff5d2280ca23b0e8fdd1868158b0eb4abaf74a1f2819368da8ee0a27ce1,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/SSHAgent.cpp,392,19,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (!response.read(responseType) || responseType != SSH_AGENT_IDENTITIES_ANSWER) {,22b4e5cdf2479e5fe31963dce8797eadcf2ec77cf3a1c5770397ac49df727e42,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/sshagent/SSHAgent.cpp,398,19,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (!response.read(nKeys)) {,4cc6c1b478e803251bb1931cdc0ddaf87ff96ab437de31bc958cda8a3f01c323,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/HashedBlockStream.cpp,136,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray hash = m_baseDevice->read(32);,89d5cdd8470c64dfea04ef9a98de5f40c6f937ac0ff5fe42f3980d4095297e22,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/HashedBlockStream.cpp,161,30,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    m_buffer = m_baseDevice->read(m_blockSize);,88b623345576a9cb6410daa6f04c43d2ed05e34726a9157c5c4f786c15e72edb,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/HmacBlockStream.cpp,129,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray hmac = m_baseDevice->read(32);,41010c303cab1bd97852523c7a50adb6fc4a1e652764e683d367296e544b853b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/HmacBlockStream.cpp,136,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    QByteArray blockSizeBytes = m_baseDevice->read(4);,a93aaad7aae11ec7d11a48b5cd17100e1780a4e5a914fce525de8a9fd5ff4407,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/HmacBlockStream.cpp,149,30,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    m_buffer = m_baseDevice->read(blockSize);,d50a57e128831868b4bfcb6ee88a42b7235de4591bd0645ccb5d36ad37855c0f,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/LayeredStream.cpp,74,26,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    return m_baseDevice->read(data, maxSize);",4bc60580ff0a2509b96dc4f59ed0cf09ace4cf4e9bdca1c3be1379aca80faeb9,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/SymmetricCipherStream.cpp,135,36,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    int readResult = m_baseDevice->read(newData.data(), newData.size());",cf3d3ae63e6f692f2fe4f807d0e6e86fa51f04a983130f0753ed6c22fc8b311e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,338,24,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    const bool both = (read && write);,e7b37a0d322d4b4100d5fe276216cc7b28d5f34b9817d5983dabc6890208e8f2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,339,28,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    const bool neither = !(read || write);,cc27a53528e5f376a24899f46df491a4b7878da0a0408a3eb5a387b12d2a6eea,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,349,13,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        if (read && !(deviceMode & ReadOnly)) {,5db010b6ddfcb6df6808c419a4f119b09d5ac1781705e9578743378d4d58953a,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,387,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (read) {,d58cfa001b6e568413fb478c10193215c168a01046650ab3c433e1e18c5bfad5,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,525,48,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            qint64 bytesAvailable = d->device->read(reinterpret_cast<char *>(d->buffer), d->bufferSize);",bcfba28c44220b0b69d6fae206fcbf1f90de38a1cb7da95d2d3ea4ed9c68d135,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,615,9,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    if (strlen(versionString) < 3),fac304aba8216117d9f2880d57022c3d68e6a02a83f00050bf4dbe0408752e78,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,364,48,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	return _yk_write(yk, SLOT_SCAN_MAP, scan_map, strlen(SCAN_MAP));",5ef37f5e15c0bd727053e58ac0fccaa29fa733d6393615dfb6548d60401d896f,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,270,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    return (bool)f.read((char *)Buf, Num);",14c210a90c7259a3117b739d52cba6f7944c6d8fb9546847177bd804bef8f490,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,1571,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int Len = strlen(Pwd);,3ee9e7b136105d4514080cfbfd57aad3e2b14327453f8b2982c9584b96ac634a,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
./Code/keepassxc-develop/tests/TestHashedBlockStream.cpp,49,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(reader.read(17), data.left(16));",ff5c0dd03f624ac351bfa47c1dc5be08c6760918ccfe447ce9e5a24338f473c8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestHashedBlockStream.cpp,57,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(reader.read(5), data.left(5));",60f031422777b9c9bf085718e8f7cacbd08a9fa6960a17fb9544ee2ba3c76db2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestHashedBlockStream.cpp,58,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(reader.read(5), data.mid(5, 5));",fa1019eaf3bc494210cc2136d7cbf2759d96862e6d149b583c2964240ec2ce8c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestHashedBlockStream.cpp,59,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(reader.read(1).size(), 0);",82ef9c22ccbb96a21f646d036492a4d79680a064baaedc4eb76fd7dcc36c7652,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestHashedBlockStream.cpp,67,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(reader.read(20), data.left(20));",654dd125c0905fe343c770ba93f453959acf1b3f7c186961c741f9282dde9dbd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestHashedBlockStream.cpp,68,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(reader.read(1).size(), 0);",82ef9c22ccbb96a21f646d036492a4d79680a064baaedc4eb76fd7dcc36c7652,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestSymmetricCipher.cpp,177,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(stream.read(10), plainText.left(10));",bfdeb05fb7d81e6b763fd48ed2c897c03d9ef6de6f83467827d40e970e64f427,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestSymmetricCipher.cpp,181,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(stream.read(20), plainText.left(20));",afd53cd9dd45ab9ed1c4a4b708a51810c8a705b6e104cfa2231da8583c06a6a9,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestSymmetricCipher.cpp,185,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(stream.read(16), plainText.left(16));",6137063cd016e482060ebf721358c9efe272b92a082cd345dc87705b2f1e686c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/TestSymmetricCipher.cpp,189,21,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    QCOMPARE(stream.read(100), plainText);",9cab4cf4eb93a0f8996fa5330a419274047215802ed9213fee086abc49c379c1,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/tests/util/TemporaryFile.cpp,72,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    while (!(data = otherFile.read(1024)).isEmpty()) {,c1db66492187fc0e1717e7902bd9d237529f319ed2d101eea17fab0948018e2e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
